strain,stage,hour,medianLength,medianWidth
lon-3,L1,5,117,1.23466509988249
lon-3,L1,5,121,1.21311475409836
lon-3,L1,5,119,1.21666666666667
lon-3,L1,5,115,1.17645474137931
lon-3,L1,5,110,1.223522694833
lon-3,L1,5,118,1.19642857142857
lon-3,L1,5,114,1.23076923076923
lon-3,L1,5,115,1.215177133655395
lon-3,L1,6,113,1.22727272727273
lon-3,L1,6,118,1.222152217741935
lon-3,L1,6,115,1.22222222222222
lon-3,L1,6,121,1.21428571428571
lon-3,L1,6,116.5,1.282395919492695
lon-3,L1,6,124,1.26229508196721
lon-3,L1,6,116,1.284978976366535
lon-3,L1,6,117,1.203525641025645
lon-3,L1,6,116,1.2334558823529451
lon-3,L1,6,119,1.25454545454545
lon-3,L1,6,120,1.29457364341085
lon-3,L1,6,123,1.24626865671642
lon-3,L1,6,120,1.22834645669291
lon-3,L1,6,113,1.2416874301915999
lon-3,L1,6,116,1.1990990990991
lon-3,L1,6,117.5,1.25711137820513
lon-3,L1,6,114,1.22689075630252
lon-3,L1,6,117.5,1.24264150943396
lon-3,L1,6,120,1.27551020408163
lon-3,L1,6,121,1.279791154791155
lon-3,L1,6,114.5,1.2366565265486749
lon-3,L1,6,119,1.241525423728815
lon-3,L1,7,119.5,1.286996779388085
lon-3,L1,7,122,1.31746031746032
lon-3,L1,7,118,1.25
lon-3,L1,7,120,1.32835820895522
lon-3,L1,7,119,1.28571428571429
lon-3,L1,7,111,1.27731092436975
lon-3,L1,7,114,1.31147540983607
lon-3,L1,7,118,1.29370629370629
lon-3,L1,7,120,1.275921658986175
lon-3,L1,7,111,1.29527461652647
lon-3,L1,7,109,1.29133858267717
lon-3,L1,7,123.5,1.2928401289056999
lon-3,L1,7,123,1.28030303030303
lon-3,L1,7,123,1.30534351145038
lon-3,L1,7,112.5,1.32254265342501
lon-3,L1,7,113,1.30730566605741
lon-3,L1,7,119,1.24193548387097
lon-3,L1,7,123.5,1.30905695611578
lon-3,L1,7,124,1.30714285714286
lon-3,L1,7,122.5,1.314536585365855
lon-3,L1,7,122,1.29824561403509
lon-3,L1,7,119.5,1.261204013377925
lon-3,L1,8,127,1.330383480825955
lon-3,L1,8,128,1.31884057971015
lon-3,L1,8,126,1.3015873015873
lon-3,L1,8,131,1.34615384615385
lon-3,L1,8,122.5,1.3030170910359251
lon-3,L1,8,125.5,1.358150688751325
lon-3,L1,8,125,1.33333333333333
lon-3,L1,8,127.5,1.344143907563025
lon-3,L1,8,134,1.35087719298246
lon-3,L1,8,129.5,1.371897163120565
lon-3,L1,8,130.5,1.3864718614718599
lon-3,L1,8,129,1.32478632478632
lon-3,L1,8,127,1.33062375580624
lon-3,L1,8,131,1.350843191542915
lon-3,L1,8,126,1.316666666666665
lon-3,L1,8,129,1.351909184726525
lon-3,L1,8,127,1.34747077069912
lon-3,L1,8,129,1.37254901960784
lon-3,L1,8,125,1.3671875
lon-3,L1,8,126,1.2942045035068301
lon-3,L1,8,140,1.36423841059603
lon-3,L1,8,126.5,1.3167494064321201
lon-3,L1,9,132,1.32608695652174
lon-3,L1,9,127,1.3436886854152998
lon-3,L1,9,127,1.39041095890411
lon-3,L1,9,134,1.3955223880597
lon-3,L1,9,127.5,1.2972013366750201
lon-3,L1,9,129,1.37007874015748
lon-3,L1,9,122,1.34959349593496
lon-3,L1,9,134,1.36567164179104
lon-3,L1,9,132,1.36449275362319
lon-3,L1,9,128,1.36619718309859
lon-3,L1,9,130,1.37037037037037
lon-3,L1,9,129,1.31782945736434
lon-3,L1,9,132,1.39097550695453
lon-3,L1,9,134,1.37096774193548
lon-3,L1,9,135,1.338199513381995
lon-3,L1,9,135.5,1.4195560809036
lon-3,L1,9,129,1.33333333333333
lon-3,L1,9,128,1.37903225806452
lon-3,L1,9,126,1.37878787878788
lon-3,L1,9,135,1.37795275590551
lon-3,L1,9,134,1.30597014925373
lon-3,L1,9,130,1.35820895522388
lon-3,L1,10,131.5,1.425299506694855
lon-3,L1,10,127,1.44094488188976
lon-3,L1,10,136,1.41447368421053
lon-3,L1,10,130,1.3556875000000002
lon-3,L1,10,128,1.40458015267176
lon-3,L1,10,134,1.43537414965986
lon-3,L1,10,132,1.369800646551725
lon-3,L1,10,128,1.390625
lon-3,L1,10,134,1.384836906934305
lon-3,L1,10,129,1.38709677419355
lon-3,L1,10,131.5,1.3839731134800202
lon-3,L1,10,135,1.3739837398374
lon-3,L1,10,133.5,1.38040472599296
lon-3,L1,10,137.5,1.42554485823106
lon-3,L1,10,138,1.45833333333333
lon-3,L1,10,141,1.34848484848485
lon-3,L1,10,137,1.3944192283886951
lon-3,L1,10,136,1.40441176470588
lon-3,L1,10,129,1.3849206349206349
lon-3,L1,10,138,1.44327373350362
lon-3,L1,10,131,1.46043165467626
lon-3,L1,10,130,1.39230769230769
lon-3,L1,11,137,1.42930257615829
lon-3,L1,11,141,1.406203392990305
lon-3,L1,11,138,1.41297763280522
lon-3,L1,11,139.5,1.42753356146354
lon-3,L1,11,138,1.42384105960265
lon-3,L1,11,145.5,1.47346142036233
lon-3,L1,11,140,1.442371475953565
lon-3,L1,11,139,1.4355332167832149
lon-3,L1,11,149,1.4611892765472
lon-3,L1,11,142,1.41605839416058
lon-3,L1,11,135,1.40740740740741
lon-3,L1,11,147,1.429897148200095
lon-3,L1,11,143,1.44477657310771
lon-3,L1,11,131.5,1.42791740633467
lon-3,L1,11,144.5,1.4504938961886098
lon-3,L1,11,138.5,1.449418407199865
lon-3,L1,11,139,1.43846153846154
lon-3,L1,11,138,1.42335766423358
lon-3,L1,11,145,1.464371980676325
lon-3,L1,11,146,1.47260273972603
lon-3,L1,11,147,1.46341463414634
lon-3,L1,11,142,1.41428571428571
lon-3,L1,12,153,1.49372092065714
lon-3,L1,12,152.5,1.4847398418827
lon-3,L1,12,150,1.49659863945578
lon-3,L1,12,160,1.512609970674485
lon-3,L1,12,153,1.5
lon-3,L1,12,158,1.493545969353765
lon-3,L1,12,147,1.50993377483444
lon-3,L1,12,150,1.50340136054422
lon-3,L1,12,148,1.5
lon-3,L1,12,152,1.50955414012739
lon-3,L1,12,153,1.5159235668789799
lon-3,L1,12,154,1.53086419753086
lon-3,L1,12,153,1.50993138317082
lon-3,L1,12,155,1.52147239263804
lon-3,L1,12,151,1.536491228070175
lon-3,L1,12,148,1.48648648648649
lon-3,L1,12,153,1.50326797385621
lon-3,L1,12,160,1.51975938172257
lon-3,L1,12,155,1.50331125827815
lon-3,L1,12,162.5,1.5125019534302249
lon-3,L1,12,156.5,1.533399307273625
lon-3,L1,12,149,1.48965517241379
lon-3,L1,13,161,1.50641025641026
lon-3,L1,13,149,1.53086419753086
lon-3,L1,13,150,1.49184628474192
lon-3,L1,13,146,1.44897959183673
lon-3,L1,13,150,1.472718052738335
lon-3,L1,13,151,1.48684210526316
lon-3,L1,13,149.5,1.4764524724038899
lon-3,L1,13,150,1.46043165467626
lon-3,L1,13,148,1.46153846153846
lon-3,L1,13,150.5,1.490174299384825
lon-3,L1,13,147,1.49480631407058
lon-3,L1,13,145,1.46242774566474
lon-3,L1,13,139,1.47887323943662
lon-3,L1,13,150,1.48666666666667
lon-3,L1,13,151,1.47878787878788
lon-3,L1,13,144.5,1.4597409632620901
lon-3,L1,13,159,1.47741935483871
lon-3,L1,13,146,1.4653763440860201
lon-3,L1,13,143,1.46853146853147
lon-3,L1,13,149,1.467637136073975
lon-3,L1,13,143,1.44970414201183
lon-3,L1,13,145,1.47482014388489
lon-3,L2,14,150,1.45348837209302
lon-3,L2,14,146.5,1.42142857142857
lon-3,L2,14,145.5,1.48610446570973
lon-3,L2,14,139.5,1.43989324669297
lon-3,L2,14,149,1.42207792207792
lon-3,L2,14,145,1.48387096774194
lon-3,L2,14,150,1.431378424657535
lon-3,L2,14,140,1.43949044585987
lon-3,L2,14,146,1.46103896103896
lon-3,L2,14,147,1.43419278732727
lon-3,L2,14,147.5,1.366963303669635
lon-3,L2,14,152,1.42553191489362
lon-3,L2,14,152.5,1.48550898203593
lon-3,L2,14,148,1.42609688306532
lon-3,L2,14,142,1.48101265822785
lon-3,L2,14,150,1.4965034965035
lon-3,L2,14,150,1.463532248342375
lon-3,L2,14,156,1.47682119205298
lon-3,L2,14,141,1.453891270020305
lon-3,L2,14,148,1.49056603773585
lon-3,L2,14,145.5,1.43027758607469
lon-3,L2,14,147,1.44919786096257
lon-3,L2,15,158,1.4331550802139
lon-3,L2,15,163.5,1.38080521216171
lon-3,L2,15,149,1.3564818763326252
lon-3,L2,15,149.5,1.4201329867013301
lon-3,L2,15,152,1.38046832900603
lon-3,L2,15,148,1.40425531914894
lon-3,L2,15,148.5,1.36549668874172
lon-3,L2,15,149,1.4198557583953102
lon-3,L2,15,155,1.406020644452295
lon-3,L2,15,151,1.4113475177305
lon-3,L2,15,145,1.36619718309859
lon-3,L2,15,152,1.321673189823875
lon-3,L2,15,148,1.39226519337017
lon-3,L2,15,147.5,1.4698056921712501
lon-3,L2,15,154,1.36764705882353
lon-3,L2,15,157,1.42767295597484
lon-3,L2,15,154,1.37662337662338
lon-3,L2,15,148,1.36241610738255
lon-3,L2,15,151.5,1.40940476190476
lon-3,L2,15,155.5,1.339614614614615
lon-3,L2,15,151,1.390774125132555
lon-3,L2,15,151,1.33557046979866
lon-3,L2,16,147,1.33125
lon-3,L2,16,159,1.32704402515723
lon-3,L2,16,176,1.299910793933985
lon-3,L2,16,146,1.26707957957958
lon-3,L2,16,159,1.325154320987655
lon-3,L2,16,154.5,1.330213803450865
lon-3,L2,16,146,1.27439024390244
lon-3,L2,16,146.5,1.2936087570621448
lon-3,L2,16,156.5,1.33352738345797
lon-3,L2,16,151,1.35555555555556
lon-3,L2,16,163.5,1.344444444444445
lon-3,L2,16,147.5,1.309528108823885
lon-3,L2,16,161.5,1.281258179914495
lon-3,L2,16,165,1.28571428571429
lon-3,L2,16,146,1.29916343603346
lon-3,L2,16,154.5,1.290399385560675
lon-3,L2,16,164,1.2964397292371799
lon-3,L2,16,164.5,1.355327067432035
lon-3,L2,16,160,1.3288173960762801
lon-3,L2,16,157,1.32098765432099
lon-3,L2,16,152,1.2448050662972499
lon-3,L2,16,158,1.29281767955801
lon-3,L2,17,173,1.30519480519481
lon-3,L2,17,160.5,1.38905973544528
lon-3,L2,17,157,1.31428571428571
lon-3,L2,17,159,1.32835820895522
lon-3,L2,17,152,1.3023429897447398
lon-3,L2,17,153,1.3013839869929
lon-3,L2,17,157.5,1.345818634571485
lon-3,L2,17,170,1.370906952903575
lon-3,L2,17,161,1.37096774193548
lon-3,L2,17,164,1.4
lon-3,L2,17,170,1.3752893518518499
lon-3,L2,17,157,1.389806473139805
lon-3,L2,17,164,1.36410256410256
lon-3,L2,17,170,1.3048920428808701
lon-3,L2,17,169,1.38513513513514
lon-3,L2,17,164,1.3312255645096949
lon-3,L2,17,168,1.3031914893617
lon-3,L2,17,158,1.38726517777957
lon-3,L2,17,161,1.33112785495644
lon-3,L2,17,169,1.32666666666667
lon-3,L2,17,154,1.33908045977011
lon-3,L2,17,171,1.35357142857143
lon-3,L2,18,170,1.50857142857143
lon-3,L2,18,173.5,1.42783430232558
lon-3,L2,18,168,1.3546511627907
lon-3,L2,18,172,1.48351648351648
lon-3,L2,18,170.5,1.3662392716911649
lon-3,L2,18,173,1.4124279835390952
lon-3,L2,18,177,1.40883977900552
lon-3,L2,18,172,1.50581395348837
lon-3,L2,18,164,1.41420118343195
lon-3,L2,18,174,1.415195615195615
lon-3,L2,18,181,1.41361869247858
lon-3,L2,18,174,1.4207726763717798
lon-3,L2,18,177,1.38071065989848
lon-3,L2,18,181,1.42176870748299
lon-3,L2,18,176,1.35625
lon-3,L2,18,172,1.41509433962264
lon-3,L2,18,176.5,1.4132318445114649
lon-3,L2,18,174,1.40880503144654
lon-3,L2,18,170,1.41289909674926
lon-3,L2,18,177,1.44444444444444
lon-3,L2,18,175,1.3771428571428601
lon-3,L2,18,180,1.394910993690045
lon-3,L2,19,179.5,1.386136136136135
lon-3,L2,19,179,1.49900716261258
lon-3,L2,19,179,1.48309178743961
lon-3,L2,19,181,1.48009089675756
lon-3,L2,19,180,1.490122557942
lon-3,L2,19,200,1.47648435575265
lon-3,L2,19,183,1.436384656429715
lon-3,L2,19,171,1.53
lon-3,L2,19,189.5,1.45727495543672
lon-3,L2,19,184,1.56287425149701
lon-3,L2,19,182,1.46875
lon-3,L2,19,196,1.4941156462585
lon-3,L2,19,179.5,1.476029621930625
lon-3,L2,19,200.5,1.465917745620715
lon-3,L2,19,192,1.4380964851024198
lon-3,L2,19,189,1.44623655913978
lon-3,L2,19,188,1.47872340425532
lon-3,L2,19,183,1.459716599190285
lon-3,L2,19,195.5,1.4838579499596452
lon-3,L2,19,195.5,1.4425071508518852
lon-3,L2,19,194,1.464110534420805
lon-3,L2,19,186,1.52358490566038
lon-3,L2,20,191,1.57575757575758
lon-3,L2,20,186,1.59550561797753
lon-3,L2,20,182,1.5
lon-3,L2,20,201,1.56345177664975
lon-3,L2,20,182,1.6453806015960701
lon-3,L2,20,197,1.52972972972973
lon-3,L2,20,193,1.557694049452045
lon-3,L2,20,201.5,1.5888131131849699
lon-3,L2,20,196,1.57992943195906
lon-3,L2,20,207,1.571322585247535
lon-3,L2,20,197,1.56672932330827
lon-3,L2,20,190,1.5152981427175
lon-3,L2,20,199,1.54460093896714
lon-3,L2,20,201.5,1.621432297488635
lon-3,L2,20,191.5,1.540193370165745
lon-3,L2,20,204,1.53953488372093
lon-3,L2,20,205,1.57918552036199
lon-3,L2,20,202,1.57021276595745
lon-3,L2,20,210,1.57696162657503
lon-3,L2,20,199,1.56190476190476
lon-3,L2,20,198,1.56937799043062
lon-3,L2,20,196,1.606106715358085
lon-3,L2,21,193,1.65317919075145
lon-3,L2,21,197.5,1.69117192672699
lon-3,L2,21,197,1.63959390862944
lon-3,L2,21,195,1.6051381692573399
lon-3,L2,21,197,1.635
lon-3,L2,21,189,1.63589529379003
lon-3,L2,21,199.5,1.67007110536522
lon-3,L2,21,209,1.6031746031746
lon-3,L2,21,198,1.69545454545455
lon-3,L2,21,204,1.57391304347826
lon-3,L2,21,203,1.7192118226601
lon-3,L2,21,197.5,1.62279870291843
lon-3,L2,21,209.5,1.675685425685425
lon-3,L2,21,194.5,1.514089347079035
lon-3,L2,21,214.5,1.623953488372095
lon-3,L2,21,220,1.61389101704654
lon-3,L2,21,202,1.62311557788945
lon-3,L2,21,206,1.63333333333333
lon-3,L2,21,212,1.65271966527197
lon-3,L2,21,193,1.62557077625571
lon-3,L2,21,197,1.631324404761905
lon-3,L2,21,192,1.64835342229875
lon-3,L2,22,203,1.75799086757991
lon-3,L2,22,206.5,1.7473104172133298
lon-3,L2,22,203.5,1.689476547239325
lon-3,L2,22,203.5,1.73665593286495
lon-3,L2,22,205,1.80970149253731
lon-3,L2,22,200.5,1.79068638031513
lon-3,L2,22,208,1.71291866028708
lon-3,L2,22,199,1.66666666666667
lon-3,L2,22,213,1.732582902342565
lon-3,L2,22,206,1.75252525252525
lon-3,L2,22,209,1.7888341543513948
lon-3,L2,22,205.5,1.6555576776165
lon-3,L2,22,206,1.7065981735159799
lon-3,L2,22,201,1.67164179104478
lon-3,L2,22,221,1.71
lon-3,L2,22,210.5,1.754876349703935
lon-3,L2,22,211.5,1.653884744018525
lon-3,L2,22,204.5,1.6994348852901449
lon-3,L2,22,209,1.67149758454106
lon-3,L2,22,199,1.75612396963629
lon-3,L2,22,210.5,1.73447191210349
lon-3,L2,22,198,1.7719298245614
lon-3,L3,23,218,1.81938325991189
lon-3,L3,23,219,1.823455459770115
lon-3,L3,23,195,1.85128205128205
lon-3,L3,23,214,1.76370018115942
lon-3,L3,23,224,1.83582089552239
lon-3,L3,23,201,1.72636815920398
lon-3,L3,23,207,1.70731707317073
lon-3,L3,23,210,1.7212389380531
lon-3,L3,23,215,1.76678445229682
lon-3,L3,23,219,1.75
lon-3,L3,23,214,1.73478260869565
lon-3,L3,23,228,1.72764475624015
lon-3,L3,23,207,1.74193548387097
lon-3,L3,23,232,1.76150627615063
lon-3,L3,23,221,1.76470588235294
lon-3,L3,23,221.5,1.785318227871415
lon-3,L3,23,221,1.731813312311765
lon-3,L3,23,213,1.75799086757991
lon-3,L3,23,215,1.70422535211268
lon-3,L3,23,210,1.738752011885605
lon-3,L3,23,216,1.76635514018692
lon-3,L3,23,221,1.77625570776256
lon-3,L3,24,235,1.7357816475463501
lon-3,L3,24,215.5,1.77435144395497
lon-3,L3,24,225.5,1.764336818932305
lon-3,L3,24,220.5,1.7721996239303102
lon-3,L3,24,212.5,1.7492884250474399
lon-3,L3,24,210,1.76071428571429
lon-3,L3,24,212,1.74619289340102
lon-3,L3,24,241,1.6997870907471349
lon-3,L3,24,216,1.75527426160338
lon-3,L3,24,214,1.72916666666667
lon-3,L3,24,222,1.69565217391304
lon-3,L3,24,217.5,1.7356677799856248
lon-3,L3,24,220,1.77889447236181
lon-3,L3,24,221.5,1.724791729398775
lon-3,L3,24,216,1.70093457943925
lon-3,L3,24,210,1.72972972972973
lon-3,L3,24,217.5,1.78497711777342
lon-3,L3,24,221,1.696027131782945
lon-3,L3,24,225,1.7201646090535
lon-3,L3,24,214,1.75403225806452
lon-3,L3,24,233,1.74524714828897
lon-3,L3,24,228.5,1.729428674092705
lon-3,L3,25,226,1.74619289340102
lon-3,L3,25,207,1.62068965517241
lon-3,L3,25,218.5,1.70572715572716
lon-3,L3,25,230,1.68890024082318
lon-3,L3,25,219,1.77
lon-3,L3,25,234,1.76785714285714
lon-3,L3,25,222,1.70762711864407
lon-3,L3,25,211,1.735170063022635
lon-3,L3,25,234,1.697303921568625
lon-3,L3,25,225.5,1.7042399718508099
lon-3,L3,25,237,1.7381974248927
lon-3,L3,25,207,1.7
lon-3,L3,25,231,1.74566268486917
lon-3,L3,25,221.5,1.66105013836124
lon-3,L3,25,218,1.75225225225225
lon-3,L3,25,231,1.63716814159292
lon-3,L3,25,221,1.69230769230769
lon-3,L3,25,231,1.70995670995671
lon-3,L3,25,218,1.69767441860465
lon-3,L3,25,252,1.69435859089398
lon-3,L3,25,223,1.68224299065421
lon-3,L3,25,214,1.66355140186916
lon-3,L3,26,221.5,1.720093488708935
lon-3,L3,26,225,1.7032967032967
lon-3,L3,26,235,1.73728813559322
lon-3,L3,26,224,1.73255813953488
lon-3,L3,26,234.5,1.66688979013269
lon-3,L3,26,233,1.69818181818182
lon-3,L3,26,228,1.68586387434555
lon-3,L3,26,231.5,1.75844811018578
lon-3,L3,26,247,1.73540856031128
lon-3,L3,26,232,1.6869267822736
lon-3,L3,26,242,1.71691176470588
lon-3,L3,26,227,1.60683760683761
lon-3,L3,26,239,1.70232558139535
lon-3,L3,26,238,1.71003717472119
lon-3,L3,26,263.5,1.712134729461115
lon-3,L3,26,230.5,1.672204295092915
lon-3,L3,26,238,1.6580344936376101
lon-3,L3,26,243.5,1.76290038117995
lon-3,L3,26,247.5,1.6850340136054451
lon-3,L3,26,228,1.6682028906463051
lon-3,L3,26,229,1.7280701754386
lon-3,L3,26,243,1.682514153371075
lon-3,L3,27,247,1.79615384615385
lon-3,L3,27,254,1.83539458186101
lon-3,L3,27,249.5,1.789986185195135
lon-3,L3,27,252,1.75
lon-3,L3,27,256,1.78733031674208
lon-3,L3,27,252,1.75083056478405
lon-3,L3,27,257,1.72857142857143
lon-3,L3,27,247,1.78291814946619
lon-3,L3,27,225,1.625
lon-3,L3,27,257.5,1.707565450422595
lon-3,L3,27,253.5,1.7832618327589849
lon-3,L3,27,231,1.675271317829455
lon-3,L3,27,262,1.74457479365668
lon-3,L3,27,240,1.70472440944882
lon-3,L3,27,266,1.735143525237865
lon-3,L3,27,252.5,1.6652085563156351
lon-3,L3,27,239,1.688912106569155
lon-3,L3,27,256,1.76569037656904
lon-3,L3,27,261,1.76315789473684
lon-3,L3,27,256,1.75757575757576
lon-3,L3,27,250,1.7050352834845501
lon-3,L3,27,265,1.72463768115942
lon-3,L3,28,258,1.81405351251447
lon-3,L3,28,265,1.74650205761317
lon-3,L3,28,272,1.75423728813559
lon-3,L3,28,251,1.79067075459892
lon-3,L3,28,269,1.80669144981413
lon-3,L3,28,254,1.81118881118881
lon-3,L3,28,268,1.7940421160760152
lon-3,L3,28,256,1.79661016949153
lon-3,L3,28,264.5,1.896588437839795
lon-3,L3,28,260,1.79268292682927
lon-3,L3,28,258.5,1.74560203655154
lon-3,L3,28,266,1.828664338495795
lon-3,L3,28,257,1.83196721311475
lon-3,L3,28,254,1.77777777777778
lon-3,L3,28,263,1.800796812749
lon-3,L3,28,251,1.75298804780876
lon-3,L3,28,264,1.80672268907563
lon-3,L3,28,257,1.77625570776256
lon-3,L3,28,274.5,1.78452159055607
lon-3,L3,28,270,1.826424489452895
lon-3,L3,28,243,1.762396694214875
lon-3,L3,28,268,1.80631891433418
lon-3,L3,29,261,1.87762237762238
lon-3,L3,29,270,1.90333333333333
lon-3,L3,29,266,1.965580361730555
lon-3,L3,29,284,1.92905405405405
lon-3,L3,29,264,1.81229773462783
lon-3,L3,29,253,1.83064946619217
lon-3,L3,29,276,1.8705035971223
lon-3,L3,29,269.5,1.9363194691314152
lon-3,L3,29,261,1.85169491525424
lon-3,L3,29,271.5,1.890618336886995
lon-3,L3,29,259,1.86497890295359
lon-3,L3,29,271.5,1.84271162908673
lon-3,L3,29,269,1.9577060931899601
lon-3,L3,29,273,1.8892157314237048
lon-3,L3,29,277.5,1.887236648701615
lon-3,L3,29,253,1.90682688958551
lon-3,L3,29,270,1.84765625
lon-3,L3,29,267.5,1.888474295190715
lon-3,L3,29,263,1.814415553353605
lon-3,L3,29,277,1.94160583941606
lon-3,L3,29,273.5,1.92427248677249
lon-3,L3,29,268.5,1.86627843986999
lon-3,L3,30,266.5,2.130711526685195
lon-3,L3,30,277,2.03092783505155
lon-3,L3,30,278,2.00920245398773
lon-3,L3,30,274,1.960351046607405
lon-3,L3,30,273,1.99267399267399
lon-3,L3,30,286,2.03688524590164
lon-3,L3,30,267,2.00720461095101
lon-3,L3,30,264,2.01910828025478
lon-3,L3,30,294.5,1.9965397923875452
lon-3,L3,30,281,2.06049822064057
lon-3,L3,30,286,1.97991967871486
lon-3,L3,30,260,2.05098039215686
lon-3,L3,30,271,1.9113475177305
lon-3,L3,30,271,1.9778607742338599
lon-3,L3,30,279,1.96307692307692
lon-3,L3,30,287.5,1.9382351148759849
lon-3,L3,30,278,1.99632352941176
lon-3,L3,30,263,1.97879858657244
lon-3,L3,30,278.5,2.107032392894465
lon-3,L3,30,292,2.0377358490566
lon-3,L3,30,279.5,2.046135265700485
lon-3,L3,30,266,2.07392996108949
lon-3,L3,31,299,2.06848278001862
lon-3,L3,31,283,2.10489510489511
lon-3,L3,31,277,2.091956599713055
lon-3,L3,31,290,1.99686520376176
lon-3,L3,31,285,2.1142075960668096
lon-3,L3,31,287,2.10137408003914
lon-3,L3,31,289,2.032266142703035
lon-3,L3,31,303.5,2.0292228678149
lon-3,L3,31,273,2.09126984126984
lon-3,L3,31,283,2.10958904109589
lon-3,L3,31,285,2.069246586487965
lon-3,L3,31,291,2.11940298507463
lon-3,L3,31,281,2.06959706959707
lon-3,L3,31,277,2.13718411552347
lon-3,L3,31,310,2.07741935483871
lon-3,L3,31,296,2.06666666666667
lon-3,L3,31,282,2.02272727272727
lon-3,L3,31,282.5,2.09300046125461
lon-3,L3,31,288.5,1.960179366326265
lon-3,L3,31,305,2.10486891385768
lon-3,L3,31,284,2.1235179786200202
lon-3,L3,31,283.5,2.124967138125035
lon-3,L3,32,311,2.24054982817869
lon-3,L3,32,297.5,2.18347453302031
lon-3,L3,32,288.5,2.18718767920046
lon-3,L3,32,291.5,2.2020750988142304
lon-3,L3,32,292,2.133708630079595
lon-3,L3,32,288,2.11372549019608
lon-3,L3,32,296,2.13240418118467
lon-3,L3,32,297,2.1561424603010098
lon-3,L3,32,299.5,2.227304394426585
lon-3,L3,32,294,2.14965986394558
lon-3,L3,32,287,2.16245487364621
lon-3,L3,32,291,2.16117216117216
lon-3,L3,32,287,2.2258064516129
lon-3,L3,32,303,2.11194029850746
lon-3,L3,32,301,2.15868263473054
lon-3,L3,32,296,2.09897610921502
lon-3,L3,32,302,2.1859649122807
lon-3,L3,32,302,2.184774182116195
lon-3,L3,32,284,2.13243243243243
lon-3,L3,32,298,2.1802598793495402
lon-3,L3,32,297,2.14824067632239
lon-3,L3,32,294.5,2.153436311373075
lon-3,L4,33,291,2.18084909158324
lon-3,L4,33,295,2.24242424242424
lon-3,L4,33,301,2.2759060402684552
lon-3,L4,33,315,2.239011612083825
lon-3,L4,33,302,2.3069684335914253
lon-3,L4,33,304,2.18092105263158
lon-3,L4,33,313,2.23291925465838
lon-3,L4,33,297,2.2132976827094453
lon-3,L4,33,291,2.18014705882353
lon-3,L4,33,304,2.24125874125874
lon-3,L4,33,297.5,2.22588846364133
lon-3,L4,33,293,2.09830508474576
lon-3,L4,33,304.5,2.1477162779835153
lon-3,L4,33,305,2.19076923076923
lon-3,L4,33,308.5,2.19199537150815
lon-3,L4,33,308,2.232028621776045
lon-3,L4,33,308.5,2.2696890454724503
lon-3,L4,33,308.5,2.218329962001625
lon-3,L4,33,311,2.29220779220779
lon-3,L4,33,297,2.25903614457831
lon-3,L4,33,313,2.24137931034483
lon-3,L4,33,307.5,2.2135097541068403
lon-3,L4,34,301.5,2.25328838407044
lon-3,L4,34,303.5,2.226746290264205
lon-3,L4,34,315,2.178083487472675
lon-3,L4,34,303,2.17445482866044
lon-3,L4,34,301.5,2.21473558534876
lon-3,L4,34,302,2.244444444444445
lon-3,L4,34,293,2.20138888888889
lon-3,L4,34,310,2.2580567955962048
lon-3,L4,34,302.5,2.232659333549015
lon-3,L4,34,300,2.18430034129693
lon-3,L4,34,304.5,2.2364569790312396
lon-3,L4,34,303,2.253324676729965
lon-3,L4,34,307.5,2.1679898953446397
lon-3,L4,34,302,2.22222222222222
lon-3,L4,34,297,2.20477815699659
lon-3,L4,34,307.5,2.241666666666665
lon-3,L4,34,305.5,2.22139170040486
lon-3,L4,34,296,2.21070234113712
lon-3,L4,34,305,2.19205298013245
lon-3,L4,34,302,2.2008673791566853
lon-3,L4,34,298,2.21305841924399
lon-3,L4,34,310,2.18831168831169
lon-3,L4,35,317.5,2.20126492357753
lon-3,L4,35,304.5,2.2187898828170303
lon-3,L4,35,304,2.22796352583587
lon-3,L4,35,297.5,2.122318158032445
lon-3,L4,35,302,2.10544217687075
lon-3,L4,35,301.5,2.192095989259945
lon-3,L4,35,325,2.1790723301943498
lon-3,L4,35,305,2.30232558139535
lon-3,L4,35,303.5,2.241694270641635
lon-3,L4,35,318,2.25083612040134
lon-3,L4,35,300,2.22295081967213
lon-3,L4,35,312.5,2.238714719132115
lon-3,L4,35,315.5,2.181968854839515
lon-3,L4,35,303.5,2.213082248303685
lon-3,L4,35,309,2.2131791705618298
lon-3,L4,35,313,2.20209059233449
lon-3,L4,35,308,2.20257234726688
lon-3,L4,35,321,2.22789115646259
lon-3,L4,35,307,2.1747311827957
lon-3,L4,35,308,2.2230439493146203
lon-3,L4,35,308,2.21035598705502
lon-3,L4,35,304,2.21046869842667
lon-3,L4,36,315,2.1721029801137997
lon-3,L4,36,333,2.23100303951368
lon-3,L4,36,314,2.23410404624277
lon-3,L4,36,302,2.202460582895365
lon-3,L4,36,324.5,2.2475508498684302
lon-3,L4,36,312,2.19520547945205
lon-3,L4,36,324,2.20402298850575
lon-3,L4,36,304,2.17763157894737
lon-3,L4,36,328,2.207871088604635
lon-3,L4,36,333.5,2.216875725900115
lon-3,L4,36,318,2.18730158730159
lon-3,L4,36,332,2.17307692307692
lon-3,L4,36,322.5,2.22686728729162
lon-3,L4,36,327.5,2.21031847133758
